timestamp,test-class,test-method,time,description,result
"2022-06-02 21:52:30.325","acme.testing.inventor.huster.InventorHusterCreateTest","positiveTest",19819,""[1] itemRecordIndex=2, recordIndex=0, code=po21-, themes=Prueba huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 21:52:35.277","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4603,""[1] itemRecordIndex=2, recordIndex=0, code=null, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:52:40.178","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4559,""[2] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=null, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:52:45.099","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4586,""[3] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=null, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:52:50.043","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4596,""[4] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=null, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:52:54.89","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4515,""[5] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=null, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:52:59.787","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4562,""[6] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=null, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:05.134","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4954,""[7] itemRecordIndex=2, recordIndex=0, code=po22-220401, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:10.054","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4557,""[8] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:14.924","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4501,""[9] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:19.823","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4543,""[10] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/05/01 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:25.453","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",5274,""[11] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/02/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:30.579","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4660,""[12] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR -15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-06-02 21:53:35.565","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",4627,""[13] itemRecordIndex=2, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=BTC 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
