timestamp,simple-path,time
"2022-05-31 11:26:35.043","/master/welcome",6224
"2022-05-31 11:26:35.933","/master/welcome",733
"2022-05-31 11:26:39.266","/master/sign-in",2700
"2022-05-31 11:26:41.043","/master/welcome",578
"2022-05-31 11:26:43.602","/master/welcome",375
"2022-05-31 11:26:44.041","/master/welcome",403
"2022-05-31 11:26:44.655","/master/sign-in",560
