timestamp,simple-path,time
"2022-05-31 20:57:35.173","/master/welcome",7168
"2022-05-31 20:57:35.902","/master/welcome",638
"2022-05-31 20:57:39.286","/master/sign-in",2718
"2022-05-31 20:57:40.606","/master/sign-in",594
