timestamp,test-class,test-method,time,description,result
"2022-05-31 19:23:53.902","acme.testing.inventor.huster.InventorHusterCreateTest","positiveTest",27095,""[1] itemRecordIndex=17, recordIndex=0, code=po21-220531, themes=Prueba huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/01 00:00, endPeriod=2022/07/12 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-05-31 19:24:01.478","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",7045,""[1] itemRecordIndex=17, recordIndex=0, code=null, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/06/30 00:00, endPeriod=2022/07/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-05-31 19:24:08.059","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",6050,""[2] itemRecordIndex=17, recordIndex=0, code=po21-220529, themes=null, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/06/30 00:00, endPeriod=2022/07/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-05-31 19:24:15.783","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",7183,""[3] itemRecordIndex=17, recordIndex=0, code=po21-220529, themes=Primer huster, statement=null, starPeriod=2022/06/30 00:00, endPeriod=2022/07/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-05-31 19:24:23.34","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",7044,""[4] itemRecordIndex=17, recordIndex=0, code=po21-220529, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=null, endPeriod=2022/07/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","Listing was expected to be empty"
"2022-05-31 19:24:29.151","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",5289,""[5] itemRecordIndex=17, recordIndex=0, code=po21-220529, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/06/30 00:00, endPeriod=null, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","The action didn't work well"
