timestamp,test-class,test-method,time,description,result
"2022-06-03 01:21:04.331","acme.testing.patron.xx1.PatronXx1CreateTest","positiveTest",19826,""[1] itemRecordIndex=14, recordIndex=0, code=po21-, xx3=Prueba xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:21:14.578","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9876,""[1] itemRecordIndex=13, recordIndex=0, code=null, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:21:24.904","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9992,""[2] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=null, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:21:35.148","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9926,""[3] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=null, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:21:45.57","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9965,""[4] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=null, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:21:55.869","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9947,""[5] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=null, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:22:06.136","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9871,""[6] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=null, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:22:16.182","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9715,""[7] itemRecordIndex=13, recordIndex=0, code=po22-220503, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:22:30.729","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",14071,""[8] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:22:41.064","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9998,""[9] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:22:51.228","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9811,""[10] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/05/01 00:00, xx52=2022/07/17 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:23:01.363","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9816,""[11] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/02/10 00:00, xx6=EUR 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:23:11.466","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9763,""[12] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=EUR -15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:23:21.588","acme.testing.patron.xx1.PatronXx1CreateTest","negativeTest",9787,""[13] itemRecordIndex=13, recordIndex=0, code=po22-220603, xx3=Primer xx1, xx4=Esta es una entidad creada para el Control Check de DP, xx51=2022/07/08 00:00, xx52=2022/07/17 00:00, xx6=BTC 15,000.00, xx7=https://www.twitch.tv"","OK"
"2022-06-03 01:23:35.844","acme.testing.patron.xx1.PatronXx1CreateTest","hackingTest",13940,""hackingTest()"","OK"
