timestamp,test-class,test-method,time,description,result
"2022-06-02 22:33:55.15","acme.testing.inventor.huster.InventorHusterCreateTest","positiveTest",20101,""[1] itemRecordIndex=2, recordIndex=0, code=po21-, themes=Prueba huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:34:08.016","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12488,""[1] itemRecordIndex=13, recordIndex=0, code=null, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:34:20.286","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",11907,""[2] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=null, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:34:32.694","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12058,""[3] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=null, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:34:45.381","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12322,""[4] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=null, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:34:58.103","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12381,""[5] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=null, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:35:10.991","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12551,""[6] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=null, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:35:23.376","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12033,""[7] itemRecordIndex=13, recordIndex=0, code=po22-220401, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:35:35.648","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",11926,""[8] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:35:47.995","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",11992,""[9] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto texto, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:36:00.248","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",11887,""[10] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/05/01 00:00, endPeriod=2022/07/17 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:36:12.951","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12356,""[11] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/02/10 00:00, provision=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:36:25.264","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",11906,""[12] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=EUR -15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:36:37.907","acme.testing.inventor.huster.InventorHusterCreateTest","negativeTest",12258,""[13] itemRecordIndex=13, recordIndex=0, code=po22-220531, themes=Primer huster, statement=Esta es una entidad creada para el Control Check de DP, starPeriod=2022/07/08 00:00, endPeriod=2022/07/17 00:00, provision=BTC 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-02 22:36:52.307","acme.testing.inventor.huster.InventorHusterCreateTest","hackingTest",14062,""hackingTest()"","OK"
